State,Acc_len,Area_code,Int_plan,Vmail_plan,Vmail_message,Day_min,Day_calls,Eve_mins,Eve_calls,Night_mins,Night_calls,Int_mins,Int_calls,Custserv_calls,Churn
0,-0.9002932056670382,415,0,0,-0.5775868542817983,-0.9512661380570819,1.858350666446363,0.5552930721333967,-0.8668260464603197,0.16178012191166463,0.5546550671505601,0.8780018136568288,0.6373408612350994,1.8616632642926672,1
0,-0.6729797565494229,415,0,0,-0.5775868542817983,0.13436750866383945,1.3553546747602803,-0.7325018948504716,2.4128273868025074,-0.09149393197299872,-0.298206556232343,-0.42773561030373886,0.23039814842601988,-1.1990682557782824,0
0,1.7011829342345601,408,0,0,-0.5775868542817983,-0.9568239894908064,-0.2039328994665754,-1.8897370034304455,-1.472300526447303,-1.1778021787126869,1.4075166905334633,0.33394455367325887,-0.9904299900012186,-0.433885375760545,0
0,-0.14258170860832026,510,0,0,-0.5775868542817983,-0.4417964232989703,-0.6063296928154414,0.9331253896355761,-1.2704756997849753,-0.16470596317403394,0.7553283902994785,0.7329198776612107,0.23039814842601988,1.0964803842749298,0
0,-0.97606435537291,415,0,0,-0.5775868542817983,-1.1068859782013776,-1.51172247785039,2.112120474616199,-1.2200194931193933,0.047015316245176436,-0.047364902296195006,1.0230837496524476,0.6373408612350994,1.8616632642926672,0
0,1.5243835849208593,415,0,0,-0.5775868542817983,2.8243676025866686,-1.6626212753562146,2.321807519931545,-0.16043915314217222,-0.7919549872477704,1.4075166905334633,-1.769743518263211,1.8581689996623378,1.8616632642926672,1
0,-0.39515220762789294,408,0,1,1.409042278734638,0.29554520024186054,1.9589498647835792,1.591859220673407,-0.513632599801246,-2.2027706155271827,-1.2514048411897054,1.2769771376447805,-0.1765445643830596,-0.433885375760545,0
0,-0.19309580841223478,510,0,0,-0.5775868542817983,0.18994602300108798,0.7014598855683731,0.35154056583640964,0.5459477401759751,-1.4053530864996888,1.056338375022856,-0.7904404502927854,-0.5834872771921391,1.0964803842749298,0
0,-0.6224656567455084,510,0,1,1.8505154194049571,0.17141985155533848,-1.7129208745248228,0.24471886350595098,-1.7750377664407948,-0.6910411064031,0.4041500747888714,-0.10130125431359678,0.23039814842601988,-0.433885375760545,0
0,-0.6982368064513801,415,0,0,-0.5775868542817983,0.8142780007228468,-0.5057304944782248,-0.8096509020891366,-0.6145450131324098,-0.15481244544416428,-1.301573171976935,0.986813265653543,-0.9904299900012186,-0.433885375760545,0
0,1.1707848862934576,415,0,0,-0.5775868542817983,-0.4695856804675946,0.8523586830741978,0.7768491954854599,-0.36226397980450004,0.16178012191166463,1.6583583444696113,0.11632164967983105,-0.1765445643830596,-1.1990682557782824,0
0,-0.597208606843551,408,0,0,-0.5775868542817983,-2.1869617734885742,-0.5560300936468331,-0.6039202161193633,1.0505098068317948,0.17760975027945575,-1.803256479849231,-1.660932066266497,0.6373408612350994,2.6268461443104045,1
0,0.741415037960184,415,0,0,-0.5775868542817983,0.047294502868816944,0.6008606872311566,-2.522754498722055,-0.05952673981100831,-0.37246983550129664,-1.1008998488280166,-0.28265367430812005,5.927596127753133,-1.1990682557782824,0
0,0.261531089822996,415,0,0,-0.5775868542817983,-1.2977055440925975,0.14816429471368237,-1.2488067894476906,0.09184188018573756,-0.2181309589153304,0.2536450824271826,-0.9355223862884039,0.6373408612350994,0.3312975042571924,0
0,0.7919291377640986,510,0,0,-0.5775868542817983,-1.8405223674530584,-0.7069288911526579,0.8856490774887052,-1.4218443197817212,0.7197745218763129,0.7553283902994785,0.00751019768311746,-0.9904299900012186,-1.1990682557782824,0
0,1.8527252336463038,415,0,0,-0.5775868542817983,-1.0401917609966795,-1.2099248828387403,1.5166883931075295,0.5964039468415572,0.9908569076747412,0.7553283902994785,1.8935753656261596,0.23039814842601988,1.0964803842749298,0
0,-1.1023496048826964,408,0,1,2.2919885600752763,0.6030796462413023,0.7517594847369814,-0.18454612548867216,0.5964039468415572,-0.35466150358753173,0.7553283902994785,-0.28265367430812005,-0.5834872771921391,-1.1990682557782824,0
0,-1.1781207545885681,408,0,0,-0.5775868542817983,-0.8549300465391841,-1.360823680344565,-0.8887780890005877,-0.009070533145426355,-1.9494965616425197,-1.6025831567003126,1.603411493634922,-0.1765445643830596,1.0964803842749298,0
0,-2.0368604512551154,415,0,0,-0.5775868542817983,0.17697770298906354,0.44996188972533185,1.1428124349509217,-0.8163698397947377,-0.3784059461392187,0.10314009006549378,-1.4433091622730692,0.6373408612350994,-1.1990682557782824,0
0,-1.3044060040983545,510,0,0,-0.5775868542817983,-1.132822618225427,0.8523586830741978,0.2902169959800351,0.4450353268448113,-0.433809645426489,-0.4988798793812614,0.29767406967435434,-1.397372702810298,-0.433885375760545,0
0,1.0444996367836712,415,0,0,-0.5775868542817983,-1.7719755331037852,-0.25423249863518366,-1.2606758674844087,-1.8759501797719589,0.9868995005827935,2.4108833062780555,1.4220590736403986,0.6373408612350994,0.3312975042571924,0
0,-0.6477227066474656,510,0,0,-0.5775868542817983,0.8457724921806208,0.24876349305089887,0.021184560481101095,0.3441229135136473,0.9018152481059143,-0.09753323308342461,0.00751019768311746,0.23039814842601988,-0.433885375760545,0
0,1.8022111338423892,408,0,0,-0.5775868542817983,0.5845534747955528,1.0535570797486309,-3.347655422273934,0.747772566838303,1.8337846182596362,-1.1008998488280166,0.8417313296579243,2.2651117124714175,1.0964803842749298,0
0,-2.2389168504707735,408,0,0,-0.5775868542817983,1.2811375211557343,0.9026582822428061,1.0280780139293177,0.9495973935006309,1.5745744537370507,-0.4988798793812614,0.5515674576666874,-0.5834872771921391,-0.433885375760545,1
0,-1.1023496048826964,408,0,1,1.261884565177865,-0.06756776009482982,-0.30453209780379187,-0.10739711825000711,-1.2704756997849753,0.25477918857243914,0.8054967210867081,-0.7178994822949757,-0.1765445643830596,-1.1990682557782824,0
0,-0.7234938563533374,415,0,1,2.1448308465185035,0.7327628463615489,-1.0087264861643073,0.3337369487813336,0.09184188018573756,-0.9462938638337366,-1.4520781643386238,1.603411493634922,0.6373408612350994,1.0964803842749298,0
1,-1.632747652823799,408,0,1,1.6297788490697975,-0.6326159891901899,1.4056542739288886,-0.7503055119055482,-1.0181946664570656,-1.4112891971376103,0.454318405576101,1.530870525637113,0.6373408612350994,-1.1990682557782824,0
0,-0.5719515569415938,415,0,0,-0.5775868542817983,-0.9197716465993074,-1.8135200728620393,0.46034044783965505,0.798228773503885,0.5377337956467115,0.4041500747888714,-0.10130125431359678,0.23039814842601988,-0.433885375760545,0
1,0.8929573373719276,415,1,1,1.8505154194049571,0.43449148608498184,0.2990630922195071,-0.25378241403619195,-0.05952673981100831,-1.9574113758264153,0.3539817440016418,0.08005116568092652,0.6373408612350994,1.0964803842749298,0
0,1.221298986097372,408,0,0,-0.5775868542817983,-0.7419204007201122,-0.30453209780379187,1.4118448704498563,-0.412720186470082,-0.24385410501299115,0.4041500747888714,0.29767406967435434,1.8581689996623378,-0.433885375760545,0
0,-0.06681055890244847,408,0,0,-0.5775868542817983,-1.0031394181051805,0.09786469554507411,-0.6652437859757379,-0.7659136331291557,-0.25374762274286083,1.7586950060440705,-0.3189241583070246,-0.9904299900012186,1.0964803842749298,0
0,0.8677002874699704,408,1,1,2.439146273632049,-0.13611459444410334,-0.7572284903212662,0.06866087262797194,0.3441229135136473,-1.5517771489017596,-1.1008998488280166,1.5671410096360174,4.299825276516814,-1.1990682557782824,1
0,-1.6832617526277134,510,0,0,-0.5775868542817983,-1.0309286752738047,-0.9081272878270908,1.617575556419629,-0.10998294647659027,2.193908663626891,-1.1008998488280166,-0.10130125431359678,-0.1765445643830596,0.3312975042571924,0
0,1.499126535018902,415,0,0,-0.5775868542817983,-1.7534493616580358,-1.1596252836701322,-0.6949164810675321,0.4954915335103932,-0.4377670525184366,-0.3985432178068022,-0.3914651263048343,-0.1765445643830596,1.0964803842749298,0
0,-0.9255502555689955,510,0,0,-0.5775868542817983,-0.4899644690579189,-1.6626212753562146,0.5018822209681674,0.8991411868350488,1.2797476253869355,-0.6995532025301798,-2.4588827142423995,-0.5834872771921391,-0.433885375760545,0
0,-1.0518355050787818,408,0,1,1.4826211355130245,-1.1031807439122276,-0.15363330029796712,0.24867522285152333,-0.412720186470082,-0.742487398598422,0.8054967210867081,-0.6453585142971667,0.23039814842601988,0.3312975042571924,0
0,-0.9002932056670382,415,0,0,-0.5775868542817983,0.5715851547835283,1.0032574805800225,-0.748327332232762,1.1009660134973767,-1.3044392056550185,0.9058333826611673,1.0593542336513522,0.23039814842601988,1.0964803842749298,0
0,1.0444996367836712,408,0,0,-0.5775868542817983,0.121399188651815,1.6571522697719299,-1.3022176406129204,-1.3209319064505574,0.822667106266957,1.3573483597462337,-1.0443338382851177,0.23039814842601988,0.3312975042571924,0
0,0.4635874890386541,415,0,0,-0.5775868542817983,-0.3954809946845965,0.7014598855683731,0.6106821029714128,0.8486849801694669,-1.1362494042472344,-0.4487115485940318,-0.5365470623004525,-0.5834872771921391,2.6268461443104045,1
0,-0.09206760880440573,415,0,1,1.1883057083994784,-0.875308835129509,1.7577514681091464,0.33175876910854685,-2.1282312130998684,-2.572788178624308,-1.050731518040787,0.2614035856754498,-0.5834872771921391,-0.433885375760545,0
0,-1.2286348543924828,408,0,0,-0.5775868542817983,0.21217742873598772,0.3996622905567236,1.3722812769941306,-0.21089535980775417,0.7158171147843653,-0.6493848717429502,-0.8992519022894994,0.23039814842601988,1.0964803842749298,0
0,-1.0265784551768247,408,0,0,-0.5775868542817983,0.7438785492289985,-2.1656172670422973,0.21108980906858388,0.747772566838303,0.9572189473931846,1.4576850213206929,-1.261956742278546,-0.5834872771921391,-0.433885375760545,0
0,-2.2894309502746877,408,0,0,-0.5775868542817983,0.10472563435064033,0.6008606872311566,-0.2023497425437488,-1.724581559775213,1.6260207459323734,-2.154434795359838,0.4064855216710686,0.6373408612350994,0.3312975042571924,0
0,-0.117324658706363,415,0,0,-0.5775868542817983,-0.37510220609427214,0.8523586830741978,1.326783144520046,-1.674125353109631,0.5515847204685288,-1.6025831567003126,-0.3551946423059291,0.23039814842601988,0.3312975042571924,0
0,-0.3446381078239784,415,0,0,-0.5775868542817983,-0.5455429833951675,-0.8578276886584826,0.38121326092820385,0.798228773503885,0.06482364815894193,1.3573483597462337,-0.210112706310311,-0.5834872771921391,2.6268461443104045,1
0,-0.496180407235722,408,0,0,-0.5775868542817983,-0.0916517829743044,-1.6626212753562146,0.9667544440729432,-0.7659136331291557,1.3767040991396577,-0.09753323308342461,-0.028760286315787715,-0.5834872771921391,-0.433885375760545,0
0,1.0192425868817139,415,0,0,-0.5775868542817983,-0.9920237152377306,-0.10333370112935888,-0.40412406916794913,-1.9264063864375407,-1.1837382893506083,1.4075166905334633,-0.82671093429169,-0.9904299900012186,-0.433885375760545,0
0,0.5141015888425686,408,0,1,1.6297788490697975,0.33259754313335954,1.4559538730974968,-2.4752781865751845,-1.1695632864538115,-0.3843420567771407,-1.1510681796152462,-1.6246615822675925,-0.5834872771921391,1.0964803842749298,1
0,-0.8245220559611665,415,0,0,-0.5775868542817983,-0.5863005605758161,-1.51172247785039,0.9113654132349271,3.220126693451819,-1.4013956794077407,0.1533084208527234,0.660378909663401,-0.5834872771921391,1.0964803842749298,0
0,0.6151297884503977,408,0,0,-0.5775868542817983,0.9050562408070196,0.14816429471368237,-0.4555567406603923,1.3027908401597046,-0.22406706955325184,-0.2480382254451134,0.6241084256644964,1.4512262868532584,-0.433885375760545,0
0,1.8527252336463038,408,0,0,-0.5775868542817983,0.2158826630251374,-0.15363330029796712,-0.6039202161193633,-0.3118077731389181,-0.6732327744893345,-2.3049397877215267,0.4064855216710686,-0.1765445643830596,-0.433885375760545,0
0,0.3878163393327823,415,0,1,1.9240942761833437,1.6331347786249757,-0.8578276886584826,-0.4397313032781024,2.110090146809016,-0.6791688851272559,0.3038134132144122,0.4790264896688777,-0.5834872771921391,0.3312975042571924,0
0,-0.6729797565494229,510,0,1,1.8505154194049571,0.2455245373383365,-0.4554308953096166,0.903452694543782,-0.21089535980775417,-1.2391419886378785,-0.3985432178068022,1.5671410096360174,-0.5834872771921391,0.3312975042571924,0
0,1.221298986097372,408,0,1,1.4826211355130245,0.004684308543592856,-0.4051312961410084,-0.24982605469061905,-1.8254939731063768,1.2837050324788832,-2.3551081185087566,0.8417313296579243,-0.5834872771921391,1.0964803842749298,0
0,-1.5822335530198843,408,0,0,-0.5775868542817983,-0.912361178021008,-0.10333370112935888,-0.742392793214403,-0.16043915314217222,-0.8236142439833531,0.3038134132144122,-0.7541699662938809,0.6373408612350994,0.3312975042571924,0
0,-1.53171945321597,415,0,1,2.439146273632049,-0.5992688805878411,-1.3105240811759569,-0.6118329348105086,-0.6145450131324098,0.2666514098482826,0.10314009006549378,-1.4795796462719737,0.23039814842601988,0.3312975042571924,0
0,-1.4559483035100982,415,1,0,-0.5775868542817983,1.3163372469026586,0.24876349305089887,0.24471886350595098,0.1927542935169015,-0.8473586865350401,-1.6527514874875422,-0.3551946423059291,-0.1765445643830596,-1.1990682557782824,0
0,0.3120451896269105,408,1,0,-0.5775868542817983,-1.0235182066955049,-0.35483169697240013,0.11811536444762893,0.9495973935006309,-1.4112891971376103,1.9593683291929889,-0.7178994822949757,1.4512262868532584,-1.1990682557782824,0
0,0.640386838352355,408,0,0,-0.5775868542817983,0.5771430062172529,-1.51172247785039,0.32582423009018835,-1.0181946664570656,-0.9324429390119193,-2.003929802998149,-0.8992519022894994,-1.397372702810298,-0.433885375760545,0
0,1.2465560359993293,510,0,0,-0.5775868542817983,-0.02866280005875595,0.04756509637646587,-0.6197456535016538,0.4954915335103932,-1.029399412764642,0.00280342849103459,1.2769771376447805,-0.5834872771921391,1.8616632642926672,1
0,0.9434714371758421,408,0,0,-0.5775868542817983,1.1366333838788885,-0.35483169697240013,-0.5920511380826458,-0.8668260464603197,1.8733586891791147,0.203476751639953,0.5515674576666874,1.044283574044179,1.0964803842749298,0
0,1.5496406348228164,510,0,1,2.807040557523982,0.8235410864457217,-0.15363330029796712,-0.2419133359994744,-0.8163698397947377,1.0680263459677246,-1.9537614722109198,0.660378909663401,-0.9904299900012186,-1.1990682557782824,0
0,1.1707848862934576,510,0,0,-0.5775868542817983,1.262611349709985,-0.8578276886584826,-1.0193379474044821,-0.7659136331291557,-0.5564892652768725,0.454318405576101,-0.82671093429169,-0.1765445643830596,1.0964803842749298,0
0,-0.26886695811810657,415,0,0,-0.5775868542817983,0.42522840036210713,2.311047058963837,0.5196858380232434,0.8486849801694669,-0.9542086780176324,0.2536450824271826,-1.0806043222840227,-0.1765445643830596,-0.433885375760545,0
0,-0.39515220762789294,415,0,0,-0.5775868542817983,1.0254763552043915,0.44996188972533185,-0.8551490345632212,-0.3118077731389181,-0.24583280855896555,-0.047364902296195006,0.6241084256644964,-0.5834872771921391,-1.1990682557782824,0
0,-1.2791489541963972,415,0,0,-0.5775868542817983,-0.4325333375760955,-0.5057304944782248,0.45242772914851037,-1.4218443197817212,-0.3803846496851925,0.5546550671505601,-1.5158501302708787,-0.9904299900012186,-0.433885375760545,0
0,-0.4709233573337647,415,0,0,-0.5775868542817983,2.220414413455235,0.44996188972533185,-0.38434227244008634,-0.009070533145426355,1.3747253955936845,-1.3517415027641646,0.5152969736677822,-0.1765445643830596,-1.1990682557782824,1
0,1.0950137365875858,408,0,0,-0.5775868542817983,-2.201782710645174,0.8523586830741978,-2.4396709524650317,-0.7659136331291557,-0.5465957475470028,-0.047364902296195006,-0.7541699662938809,1.044283574044179,1.8616632642926672,1
0,-1.3801771538042262,415,0,0,-0.5775868542817983,0.6234584348316267,-1.4111232795131734,-0.7127200981226087,0.1927542935169015,-0.4575540879781759,0.6549917287250193,-0.7541699662938809,-0.5834872771921391,0.3312975042571924,0
0,-0.7740079561572519,408,0,0,-0.5775868542817983,-0.18984049163677702,-0.10333370112935888,-0.8947126280189468,0.09184188018573756,0.5535634240145026,-1.2012365104024758,1.7122229456316362,-0.9904299900012186,-0.433885375760545,0
0,1.0950137365875858,415,0,0,-0.5775868542817983,0.382618206036883,-0.05303410196075063,2.038927826723107,-1.3209319064505574,0.4625430608997019,0.9560017134483969,1.0593542336513522,-0.9904299900012186,-0.433885375760545,0
0,0.3878163393327823,415,1,0,-0.5775868542817983,0.6475424577111013,0.1984638938822906,0.08646448968304857,-1.0686508731226474,1.540936493455494,0.454318405576101,0.8417313296579243,0.23039814842601988,1.0964803842749298,0
0,-1.1528637046866108,408,0,1,1.261884565177865,-0.2750608802872247,1.1541562780858474,-1.2725449455211262,-0.2613515664733361,-0.4931707518057069,-0.4988798793812614,0.2614035856754498,-0.9904299900012186,1.0964803842749298,0
0,-0.7740079561572519,415,0,1,1.1883057083994784,1.2792849040111596,0.04756509637646587,1.172485130042716,-0.10998294647659027,0.4368199148020406,-1.6025831567003126,-0.17384222231140584,-0.1765445643830596,-0.433885375760545,0
0,0.13524584031320966,510,0,0,-0.5775868542817983,0.5586168347715034,-0.2039328994665754,0.9647762644001565,-0.7659136331291557,-0.18251429508779943,-0.5992165409557206,0.7691903616601152,-1.397372702810298,0.3312975042571924,1
0,0.6909009381562695,510,0,1,1.5561999922914111,-0.02125233148045604,0.1984638938822906,0.5038604006409536,-0.7154574264635738,2.421459571413893,-1.1008998488280166,-0.6090880302982622,1.044283574044179,-1.1990682557782824,0
0,-0.16783875851027752,408,0,0,-0.5775868542817983,-0.4177124004194957,0.24876349305089887,-0.8986689873645192,0.041385673520155604,-0.2181309589153304,-0.799889864104639,-0.82671093429169,0.23039814842601988,1.8616632642926672,1
0,0.261531089822996,510,0,0,-0.5775868542817983,0.6271636691207769,0.9026582822428061,0.1596571375761407,-1.2200194931193933,-0.36059761422545317,-0.09753323308342461,0.6241084256644964,-0.9904299900012186,-0.433885375760545,0
0,-0.6729797565494229,415,0,1,1.9976731329617303,-0.48811185191334405,0.1984638938822906,-1.5237737639649835,-0.8163698397947377,0.029206984331410946,-2.154434795359838,0.2251331016765453,1.8581689996623378,0.3312975042571924,0
0,0.6909009381562695,415,0,0,-0.5775868542817983,1.0643813152404653,1.254755476423064,0.9331253896355761,-0.36226397980450004,0.16375882545763845,-1.6025831567003126,1.313247621643685,-0.1765445643830596,-0.433885375760545,1
0,-0.4709233573337647,510,0,0,-0.5775868542817983,-0.6770788006599889,-1.964418870367864,-0.10937529792279328,0.24321050018248344,-1.801093795694475,-0.298206556232343,0.29767406967435434,-0.9904299900012186,-0.433885375760545,0
0,1.3728412855091157,415,0,0,-0.5775868542817983,0.42522840036210713,-0.002734502792142386,-0.1885024848342445,0.1927542935169015,-0.09149393197299872,0.9560017134483969,-0.5002765783015479,-0.1765445643830596,-1.1990682557782824,1
0,-0.5214374571376792,415,0,0,-0.5775868542817983,-1.0401917609966795,-0.002734502792142386,-0.5425966462629888,0.3441229135136473,1.0403244963240894,-1.9035931414236902,-0.8629814182905945,1.8581689996623378,-0.433885375760545,0
0,-0.5719515569415938,415,0,0,-0.5775868542817983,1.342273886926708,-0.35483169697240013,-0.4357749439325295,0.5964039468415572,1.2520457757433,0.2536450824271826,-0.28265367430812005,1.044283574044179,1.0964803842749298,0
0,-0.26886695811810657,415,0,0,-0.5775868542817983,-0.024957565769606258,-1.4614228786817816,-0.19443702385260356,-0.9677384597914835,-1.4429484538731934,-0.4487115485940318,0.11632164967983105,1.044283574044179,1.0964803842749298,0
1,0.08473174050929513,408,0,0,-0.5775868542817983,1.81469125879332,0.2990630922195071,-2.3625219452263666,0.6468601535071391,-0.7405086950524482,1.8590316676185297,-0.17384222231140584,0.23039814842601988,-0.433885375760545,0
0,-0.6982368064513801,415,0,0,-0.5775868542817983,-0.376954823238847,0.5002614888939401,0.2546097618698824,-1.4218443197817212,-0.5248300085412897,-1.4019098335513942,0.986813265653543,-0.1765445643830596,-1.1990682557782824,0
0,-0.0415535090004912,415,0,0,-0.5775868542817983,0.32889230884420934,-0.6566292919840496,0.13591898150270557,-1.2200194931193933,-0.19240781281766908,0.6549917287250193,-0.5728175462993577,-0.5834872771921391,1.8616632642926672,0
0,0.48884453894061136,408,0,0,-0.5775868542817983,0.5864060919401276,1.5565530714347133,0.17746075463121733,0.1927542935169015,-0.661360553213491,-0.1978698946578838,-1.8060140022621158,0.23039814842601988,-0.433885375760545,1
0,-0.597208606843551,415,0,0,-0.5775868542817983,1.3218950983363835,-1.4111232795131734,0.10426810673812463,1.3027908401597046,1.4756392764383541,0.454318405576101,-0.17384222231140584,1.044283574044179,0.3312975042571924,1
0,-0.06681055890244847,510,0,1,0.9675691380643189,-0.3565760346485226,0.7014598855683731,1.0241216545837448,-0.8668260464603197,-0.7998698014316662,-0.3985432178068022,-2.1324483582522578,1.4512262868532584,1.8616632642926672,0
0,0.18575994011712418,415,0,0,-0.5775868542817983,-0.03977850292620555,1.858350666446363,-0.22608789861718392,-1.2200194931193933,-1.4152466042295584,0.10314009006549378,1.5671410096360174,0.23039814842601988,-1.1990682557782824,0
0,0.8677002874699704,415,0,0,-0.5775868542817983,-0.532574663383143,-0.9081272878270908,-1.61081366956758,0.24321050018248344,-0.4080864993288276,0.00280342849103459,0.08005116568092652,0.6373408612350994,-1.1990682557782824,0
0,-0.14258170860832026,408,0,0,-0.5775868542817983,-0.8419617265271596,-0.05303410196075063,-0.33290960094764316,0.2936667068480654,0.8840069161921493,0.10314009006549378,0.8054608456590198,1.8581689996623378,-0.433885375760545,0
0,0.5393586387445259,408,0,0,-0.5775868542817983,-0.18428264020305196,-0.30453209780379187,-0.528749388553485,0.4450353268448113,0.9493041332092887,-1.2514048411897054,0.37021503767216407,-0.9904299900012186,-0.433885375760545,0
0,-0.14258170860832026,408,0,0,-0.5775868542817983,1.068086549529615,-1.7632204736934312,-0.2616951327273372,-0.10998294647659027,-0.21021614473143457,0.7553283902994785,0.5515674576666874,-0.1765445643830596,1.8616632642926672,0
0,-1.632747652823799,510,0,1,1.5561999922914111,1.8702697731305686,0.09786469554507411,0.03503181819060483,-1.2200194931193933,-0.26561984401870486,0.6549917287250193,-0.4640060943026434,0.6373408612350994,0.3312975042571924,0
0,-0.19309580841223478,510,0,1,0.9675691380643189,-1.1587592582494761,1.5565530714347133,-0.7107419184498226,0.747772566838303,0.32403381268152676,-0.6995532025301798,-0.17384222231140584,-0.5834872771921391,-0.433885375760545,0
0,1.0192425868817139,415,0,1,1.7769365626265707,-0.5900057948649664,-0.4554308953096166,-1.3714539291604402,-0.16043915314217222,0.3715226977849012,2.109873321554678,-0.06503077031469225,-1.397372702810298,-0.433885375760545,0
0,1.4233553853130303,408,0,0,-0.5775868542817983,0.9143193265298943,-0.5057304944782248,-1.039119744132345,1.0505098068317948,0.8068374778991659,0.4041500747888714,-0.24638319030921554,1.044283574044179,1.0964803842749298,0
0,0.48884453894061136,408,0,0,-0.5775868542817983,-0.28617658315467426,-0.002734502792142386,2.309938441894827,-0.8668260464603197,-1.6111382552809774,-0.6995532025301798,-0.7178994822949757,1.4512262868532584,-0.433885375760545,0
0,0.059474690607337864,415,0,0,-0.5775868542817983,0.08434684576031597,0.8523586830741978,0.45242772914851037,-0.3118077731389181,0.4387986183480149,-0.4487115485940318,0.8417313296579243,-0.9904299900012186,0.3312975042571924,0
0,-0.06681055890244847,408,0,0,-0.5775868542817983,-0.3602812689376723,0.8523586830741978,-0.1885024848342445,0.6468601535071391,0.5357550921007371,0.6549917287250193,0.660378909663401,-0.1765445643830596,1.8616632642926672,0
0,0.6151297884503977,408,0,0,-0.5775868542817983,-0.9957289495268805,0.3996622905567236,0.1102026457564837,-0.513632599801246,0.9334745048414976,0.7051600595122489,1.0956247176502572,1.044283574044179,-0.433885375760545,0
0,-0.9508073054709527,415,0,0,-0.5775868542817983,-2.2518033735486975,1.254755476423064,-0.6098547551377224,-2.077775006434287,0.21322641410698673,-0.5992165409557206,-0.3189241583070246,-0.5834872771921391,-0.433885375760545,0
0,-1.632747652823799,510,1,1,2.512725130410436,0.30295566882016045,-0.5560300936468331,1.0775325057489749,1.1009660134973767,-1.2332058779999566,1.307180028959004,3.525747145576869,0.6373408612350994,-1.1990682557782824,1
0,-0.9255502555689955,510,0,0,-0.5775868542817983,-0.3306393946244732,-0.8578276886584826,-0.9520798385297485,0.4450353268448113,-2.8319983431468927,1.1065067058100857,1.4220590736403986,-0.5834872771921391,-0.433885375760545,0
0,-0.6729797565494229,415,0,0,-0.5775868542817983,1.8906485617208935,0.7014598855683731,0.38516962027377677,-2.6327932797556883,-0.6059568539262207,0.7553283902994785,-0.3189241583070246,-0.1765445643830596,-0.433885375760545,1
0,0.28678813972495326,510,0,1,2.0712519897401167,-1.2365691783216242,0.8523586830741978,-0.8492144955448622,-0.9172822531259016,-0.4555753844322021,0.9058333826611673,-0.10130125431359678,-0.5834872771921391,0.3312975042571924,0
0,-0.09206760880440573,408,0,0,-0.5775868542817983,1.0995810409873894,1.254755476423064,0.2842824569616766,0.5459477401759751,-1.13427070070126,-0.9503948564663278,-0.5728175462993577,0.23039814842601988,0.3312975042571924,0
0,-1.3801771538042262,408,0,0,-0.5775868542817983,0.5512063661932035,-0.4051312961410084,0.5315549160599616,-1.1695632864538115,-0.01036708658806767,0.8054967210867081,1.0230837496524476,1.044283574044179,-0.433885375760545,0
